Satellite_PRN_number,year,month,day,hour,minute,second,SV_clock_bias,SV_clock_drift,SV_clock_drift_rate,IODE,C_rs,Delta_n,M0,C_uc,e_Eccentricity,C_us,sqrt_A,T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA_DOT,IDOT,Codes_on_L2_channel,GPS_Week,L2_P,SV_accuracy,SV_health,TGD,IODS,t_tm,Fit_interval
9,22,1,16,8,0,0.0,-0.0003577582538128,1.250555214938e-12,0.0,55.0,7.5,4.711624829515e-09,0.4624939362717,2.924352884293e-07,0.002332156291232,8.083879947662e-06,5153.635688782,28800.0,-4.656612873077e-08,0.6550164951291,-2.048909664154e-08,0.9540338052574,219.25,1.857994710057,-7.983903990219e-09,4.460900100109e-10,1.0,2193.0,0.0,2.0,0.0,1.396983861923e-09,55.0,21720.0,4.0
16,22,1,16,8,0,0.0,-0.0004563257098198,-5.456968210638e-12,0.0,32.0,72.75,3.892304987269e-09,0.9320377142662,3.982335329056e-06,0.01264743565116,1.106783747673e-05,5153.596704483,28800.0,-1.974403858185e-07,2.85829695833,9.872019290924e-08,0.9710105438581,172.3125,0.6977405626665,-7.698534960597e-09,-4.435899058715e-10,1.0,2193.0,0.0,2.0,0.0,-1.024454832077e-08,32.0,21750.0,4.0
26,22,1,16,8,0,0.0,0.0001748111099005,3.410605131648e-12,0.0,33.0,51.65625,4.673408951956e-09,1.906834908928,2.726912498474e-06,0.006780727067962,1.084245741367e-05,5153.692127228,28800.0,-1.005828380585e-07,2.716958216512,5.40167093277e-08,0.9392278088711,159.3125,0.3506974411447,-7.964260314838e-09,-4.875203071777e-10,1.0,2193.0,0.0,2.0,0.0,6.984919309616e-09,33.0,21810.0,4.0
29,22,1,16,8,0,0.0,-0.0004679383710027,-4.888534022029e-12,0.0,62.0,118.96875,4.033382292276e-09,0.1617983211724,6.116926670074e-06,0.001769275637344,3.36579978466e-06,5153.767374039,28800.0,-1.862645149231e-09,-2.393709318573,-2.421438694e-08,0.9822299478771,323.53125,2.293406493883,-8.044620805033e-09,3.235849071817e-10,1.0,2193.0,0.0,2.0,0.0,-1.024454832077e-08,62.0,21840.0,4.0
31,22,1,16,8,0,0.0,-0.0001601837575436,-1.818989403546e-12,0.0,90.0,-11.0625,4.885203488334e-09,3.001212652691,-6.798654794693e-07,0.01046007685363,5.841255187988e-06,5153.665155411,28800.0,-7.450580596924e-08,1.74525793165,-8.754432201385e-08,0.9547727939364,265.84375,0.3664999392907,-7.935687696103e-09,-3.635865734116e-10,1.0,2193.0,0.0,2.0,0.0,-1.303851604462e-08,90.0,21870.0,4.0
7,22,1,16,8,0,0.0,0.0003022137098014,3.637978807092e-12,0.0,87.0,-14.40625,4.906275794652e-09,-2.830548300407,-8.810311555862e-07,0.01543857343495,5.807727575302e-06,5153.694637299,28800.0,7.450580596924e-08,1.72727831004,-2.142041921616e-07,0.9505271628259,261.0625,-2.29571630109,-7.876399512226e-09,-2.617966191657e-10,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,87.0,22050.0,4.0
27,22,1,16,8,0,0.0,7.122429087758e-05,2.148681232939e-11,0.0,75.0,116.25,4.274820920593e-09,0.057710209119,6.148591637611e-06,0.01001852180343,4.218891263008e-06,5153.651279449,28800.0,3.911554813385e-08,-2.468919277061,1.080334186554e-07,0.9738975249125,305.84375,0.6299930590196,-8.199984419408e-09,2.596536727606e-10,1.0,2193.0,0.0,4.0,0.0,1.862645149231e-09,75.0,22770.0,4.0
20,22,1,16,8,0,0.0,0.0005171536467969,-1.136868377216e-13,0.0,55.0,-126.375,4.790556688772e-09,-1.108916930224,-6.459653377533e-06,0.005292492569424,8.357688784599e-06,5153.733121872,28800.0,2.98023223877e-08,-0.5264089427254,-7.636845111847e-08,0.9416724210533,207.625,3.102271803101,-8.112123616796e-09,3.893019302737e-11,1.0,2193.0,0.0,2.0,0.0,-8.381903171539e-09,55.0,24030.0,4.0
8,22,1,16,8,0,0.0,-5.236035212874e-05,-1.591615728103e-12,0.0,32.0,112.0625,4.408040755448e-09,0.1299223851374,5.872920155525e-06,0.007128552068025,4.518777132034e-06,5153.707473755,28800.0,9.499490261078e-08,-2.488097824404,2.048909664154e-08,0.9652259946113,292.59375,0.08004321306968,-8.187126740977e-09,2.553677799502e-10,1.0,2193.0,0.0,2.0,0.0,5.122274160385e-09,32.0,25320.0,4.0
30,22,1,16,8,0,0.0,-0.0005070678889751,-2.614797267597e-12,0.0,85.0,-11.53125,5.311649822964e-09,-2.81644576866,-6.668269634247e-07,0.00542353047058,5.809590220451e-06,5153.584085464,28800.0,-5.40167093277e-08,1.740887531182,-5.774199962616e-08,0.9357020709699,254.84375,-2.751688203316,-8.22998566908e-09,-3.150131215609e-10,1.0,2193.0,0.0,2.8,0.0,3.725290298462e-09,85.0,26430.0,4.0
18,22,1,16,9,29,36.0,0.0002598152495921,-7.389644451905e-12,0.0,60.0,-76.5625,4.476615040414e-09,-1.197946040061,-4.056841135025e-06,0.0020869752625,1.057982444763e-06,5153.629646301,34176.0,9.313225746155e-09,-1.400250849771,2.235174179077e-08,0.9701908913392,362.40625,3.110845796265,-8.326418257313e-09,-8.428922527028e-11,1.0,2193.0,0.0,2.0,0.0,-8.381903171539e-09,60.0,27420.0,4.0
5,22,1,16,7,59,44.0,-6.806710734963e-05,-1.250555214938e-12,0.0,2.0,-116.25,4.34518099423e-09,0.4756222640564,-5.820766091347e-06,0.005899250856601,9.61497426033e-06,5153.656858444,28784.0,-6.332993507385e-08,-0.4129797520243,3.911554813385e-08,0.9595450228903,193.46875,1.012776748228,-7.944973797192e-09,-7.500312418118e-12,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,2.0,27540.0,4.0
4,22,1,16,10,0,0.0,-0.0001946995034814,1.818989403546e-12,0.0,183.0,5.90625,4.631978654789e-09,0.7023704175071,2.756714820862e-07,0.001647394266911,7.646158337593e-06,5153.657817841,36000.0,-5.587935447693e-09,0.7076727626225,-4.284083843231e-08,0.9610103928203,228.0,-3.103505904701,-7.913186758848e-09,4.175173912752e-10,1.0,2193.0,0.0,2.0,0.0,-4.19095158577e-09,183.0,28830.0,4.0
5,22,1,16,9,59,44.0,-6.807642057538e-05,-1.250555214938e-12,0.0,4.0,-111.1875,4.413398121461e-09,1.525965578226,-5.757436156273e-06,0.00589848740492,9.419396519661e-06,5153.654649734,35984.0,-1.434236764908e-07,-0.4130371554668,-2.235174179077e-08,0.9595451838113,200.59375,1.012624746651,-7.893543083468e-09,3.714440435639e-11,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,4.0,28860.0,4.0
7,22,1,16,10,0,0.0,0.0003022397868335,3.637978807092e-12,0.0,89.0,-12.75,4.936634202058e-09,-1.780434794576,-7.487833499908e-07,0.01543940231204,5.252659320831e-06,5153.692358017,36000.0,2.216547727585e-07,1.727221475673,-1.713633537292e-07,0.9505254424343,269.65625,-2.295658107672,-7.918544124861e-09,-2.571535686212e-10,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,89.0,28920.0,4.0
8,22,1,16,10,0,0.0,-5.237152799964e-05,-1.591615728103e-12,0.0,34.0,136.0625,4.267320608175e-09,1.179771423175,7.079914212227e-06,0.007131124730222,4.509463906288e-06,5153.713911057,36000.0,5.587935447693e-09,-2.488156225557,7.450580596924e-08,0.9652278656835,292.28125,0.08035120121291,-8.125695610695e-09,1.975082270104e-10,1.0,2193.0,0.0,2.0,0.0,5.122274160385e-09,34.0,28950.0,4.0
9,22,1,16,10,0,0.0,-0.0003577498719096,1.250555214938e-12,0.0,71.0,6.15625,4.704481674831e-09,1.512725825823,1.769512891769e-07,0.002332246629521,8.014962077141e-06,5153.635686874,36000.0,1.862645149231e-09,0.6549591136303,-7.078051567078e-08,0.9540373557596,218.34375,1.857968238555,-7.918544124861e-09,4.607334771129e-10,1.0,2193.0,0.0,2.0,0.0,1.396983861923e-09,71.0,28980.0,4.0
16,22,1,16,10,0,0.0,-0.0004563643597066,-5.456968210638e-12,0.0,33.0,78.8125,3.926592129752e-09,1.982303980929,3.978610038757e-06,0.0126478621969,1.140311360359e-05,5153.595788956,36000.0,-2.682209014893e-07,2.858241263576,-9.499490261078e-08,0.9710077116487,166.9375,0.6976978630136,-7.595316375414e-09,-3.885876148053e-10,1.0,2193.0,0.0,2.0,0.0,-1.024454832077e-08,33.0,29010.0,4.0
18,22,1,16,10,0,0.0,0.0002598017454147,-7.389644451905e-12,0.0,61.0,-75.5625,4.465185992919e-09,-0.9319675512522,-3.958120942116e-06,0.00208690261934,9.741634130478e-07,5153.629337311,36000.0,-5.587935447693e-09,-1.400266072897,2.235174179077e-08,0.9701907552878,363.375,3.110919931102,-8.321418049035e-09,-7.643175511796e-11,1.0,2193.0,0.0,2.0,0.0,-8.381903171539e-09,61.0,29040.0,4.0
20,22,1,16,10,0,0.0,0.0005171522498131,-1.136868377216e-13,0.0,95.0,-115.375,4.878774649119e-09,-0.05899392997398,-5.973502993584e-06,0.005291812471114,8.098781108856e-06,5153.730781555,36000.0,6.705522537231e-08,-0.5264673029164,-3.725290298462e-09,0.9416723069457,213.71875,3.102497058838,-8.175340535748e-09,-2.142946405177e-12,1.0,2193.0,0.0,2.0,0.0,-8.381903171539e-09,95.0,29070.0,4.0
26,22,1,16,10,0,0.0,0.0001748357899487,3.410605131648e-12,0.0,34.0,57.34375,4.614477925813e-09,2.957078952402,2.95601785183e-06,0.006780757685192,1.079030334949e-05,5153.691480637,36000.0,-5.774199962616e-08,2.716901019341,-7.636845111847e-08,0.9392249956796,160.90625,0.3506248175025,-7.841040896541e-09,-4.439470636057e-10,1.0,2193.0,0.0,2.0,0.0,6.984919309616e-09,34.0,29100.0,4.0
27,22,1,16,10,0,0.0,7.137935608625e-05,2.148681232939e-11,0.0,81.0,131.40625,4.14517266308e-09,1.107808333829,6.791204214096e-06,0.01002066640649,4.556030035019e-06,5153.655685425,36000.0,-6.146728992462e-08,-2.468977764526,9.499490261078e-08,0.9738992101941,297.5,0.6300851658048,-8.158911279975e-09,1.935794919343e-10,1.0,2193.0,0.0,4.0,0.0,1.862645149231e-09,81.0,29130.0,4.0
30,22,1,16,10,0,0.0,-0.0005070869810879,-2.614797267597e-12,0.0,87.0,-15.25,5.3266504478e-09,-1.766331123215,-9.182840585709e-07,0.005424109520391,5.468726158142e-06,5153.582387924,36000.0,-9.313225746155e-09,1.740828078191,-8.754432201385e-08,0.9356998648895,260.09375,-2.751560840205,-8.25034365993e-09,-3.028697585983e-10,1.0,2193.0,0.0,2.8,0.0,3.725290298462e-09,87.0,29190.0,4.0
14,22,1,16,10,0,0.0,-7.136026397347e-05,-5.343281372916e-12,0.0,222.0,56.9375,4.27624955153e-09,-2.400750251124,3.023073077202e-06,0.001331403153017,1.071020960808e-05,5153.648374557,36000.0,2.235174179077e-08,2.808818628742,4.284083843231e-08,0.9544314380947,171.03125,3.037164342863,-7.718892951446e-09,-2.925121843066e-10,1.0,2193.0,0.0,2.0,0.0,-7.916241884232e-09,734.0,31650.0,4.0
13,22,1,16,10,0,0.0,0.0002461918629706,6.025402399246e-12,0.0,59.0,13.125,4.613406452611e-09,0.5652975916223,8.270144462585e-07,0.005792626063339,7.240101695061e-06,5153.670379639,36000.0,-2.793967723846e-08,0.8073226635666,5.774199962616e-08,0.9683920097342,242.8125,0.9701548479635,-7.98568977889e-09,3.82515933324e-10,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,59.0,32790.0,4.0
21,22,1,16,10,0,0.0,0.0001562149263918,7.958078640513e-13,0.0,82.0,-52.0,4.763769858707e-09,1.243313269948,-3.298744559288e-06,0.024526683148,-6.146728992462e-07,5153.596652985,36000.0,4.954636096954e-07,-1.498663143964,-3.3900141716e-07,0.9589776462054,389.21875,-1.025769004151,-8.470352824194e-09,-1.060758470562e-10,1.0,2193.0,0.0,2.0,0.0,-1.024454832077e-08,82.0,33690.0,4.0
27,22,1,16,9,59,44.0,7.137702777982e-05,2.148681232939e-11,0.0,4.0,131.40625,4.144458347611e-09,1.105473611665,6.791204214096e-06,0.0100206672214,4.556030035019e-06,5153.65568924,35984.0,-6.146728992462e-08,-2.468977648955,9.499490261078e-08,0.9738992101941,297.5,0.6300860640365,-8.158554122241e-09,1.935794919343e-10,1.0,2193.0,0.0,2.0,0.0,1.862645149231e-09,4.0,34530.0,4.0
30,22,1,16,9,59,44.0,-0.0005070860497653,-2.614797267597e-12,0.0,0.0,-15.25,5.327007605535e-09,-1.768664332723,-9.164214134216e-07,0.005424115224741,5.468726158142e-06,5153.582389832,35984.0,-9.313225746155e-09,1.740828209854,-8.754432201385e-08,0.9356998707411,260.09375,-2.75156157459,-8.25034365993e-09,-3.032269163325e-10,1.0,2193.0,0.0,2.0,0.0,3.725290298462e-09,0.0,34620.0,4.0
7,22,1,16,12,0,0.0,0.0003022658638656,3.637978807092e-12,0.0,91.0,-8.96875,5.175572726235e-09,-0.7302938180689,-4.097819328308e-07,0.0154393526027,5.388632416725e-06,5153.691398621,43200.0,7.636845111847e-08,1.72716416732,2.98023223877e-07,0.9505210814755,268.875,-2.295626120968,-8.379634759709e-09,-4.218032840856e-10,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,91.0,36030.0,4.0
8,22,1,16,12,0,0.0,-5.238270387053e-05,-1.591615728103e-12,0.0,35.0,141.34375,4.310179536278e-09,2.230024764957,7.286667823792e-06,0.007131438353099,4.449859261513e-06,5153.712539673,43200.0,-5.215406417847e-08,-2.488214901738,8.381903171539e-08,0.9652294236913,295.875,0.08025281558333,-8.103908988909e-09,2.353669468352e-10,1.0,2193.0,0.0,2.0,0.0,5.122274160385e-09,35.0,36060.0,4.0
9,22,1,16,12,0,0.0,-0.0003577410243452,1.250555214938e-12,0.0,85.0,4.21875,4.799485632127e-09,2.56305043951,3.576278686523e-07,0.002332314732485,8.085742592812e-06,5153.635164261,43200.0,9.313225746155e-08,0.6549018111291,-6.891787052155e-08,0.9540406809724,217.28125,1.85784976706,-7.948902532268e-09,5.068068248242e-10,1.0,2193.0,0.0,2.0,0.0,1.396983861923e-09,85.0,36090.0,4.0
13,22,1,16,12,0,0.0,0.0002462356351316,6.025402399246e-12,0.0,63.0,11.5625,4.595548565901e-09,1.615428753412,5.774199962616e-07,0.005792873445898,7.469207048416e-06,5153.671106339,43200.0,-1.918524503708e-07,0.8072647378623,-1.303851604462e-08,0.9683953598166,240.3125,0.9702073462417,-7.887828559721e-09,4.910918845196e-10,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,63.0,36120.0,4.0
14,22,1,16,12,0,0.0,-7.139844819903e-05,-5.343281372916e-12,0.0,223.0,60.34375,4.204460846956e-09,-1.349815223165,3.1478703022e-06,0.001331274048425,1.106783747673e-05,5153.650218964,43200.0,-1.341104507446e-07,2.808764060434,-5.40167093277e-08,0.9544290652416,164.3125,3.03642286576,-7.656033190227e-09,-4.339466470482e-10,1.0,2193.0,0.0,2.0,0.0,-7.916241884232e-09,735.0,36150.0,4.0
15,22,1,16,11,59,44.0,-9.112246334553e-05,2.84217094304e-12,0.0,4.0,-0.625,5.412368304007e-09,1.214298216509,6.146728992462e-08,0.01392301323358,9.13068652153e-06,5153.725036621,43184.0,-3.017485141754e-07,0.5496497707306,6.332993507385e-08,0.9299553835059,192.65625,1.070284229086,-8.436065681712e-09,4.635907389865e-10,1.0,2193.0,0.0,2.0,0.0,-1.071020960808e-08,4.0,36180.0,4.0
21,22,1,16,12,0,0.0,0.0001562205143273,7.958078640513e-13,0.0,83.0,-48.21875,4.708410409907e-09,2.293514066638,-2.562999725342e-06,0.02452707802877,-1.04121863842e-06,5153.597780228,43200.0,3.352761268616e-07,-1.498721460267,8.754432201385e-08,0.9589771254065,397.25,-1.02574217277,-8.172840431609e-09,-2.814402945465e-10,1.0,2193.0,0.0,2.0,0.0,-1.024454832077e-08,83.0,36300.0,4.0
27,22,1,16,11,59,44.0,7.153209298849e-05,2.148681232939e-11,0.0,5.0,135.375,4.082312901861e-09,2.155728280313,6.936490535736e-06,0.01002047571819,4.371628165245e-06,5153.654491425,43184.0,-1.732259988785e-07,-2.469036794733,-1.434236764908e-07,0.9739014835688,301.78125,0.6300216459018,-7.988904198498e-09,3.071556514086e-10,1.0,2193.0,0.0,2.0,0.0,1.862645149231e-09,5.0,36360.0,4.0
30,22,1,16,11,59,44.0,-0.0005071051418781,-2.614797267597e-12,0.0,1.0,-11.78125,5.414154092678e-09,-0.7185159187406,-7.431954145432e-07,0.005424013943411,5.364418029785e-06,5153.581401825,43184.0,1.210719347e-07,1.740769122593,2.793967723846e-08,0.9356969346646,261.65625,-2.751467213448,-8.371777289556e-09,-4.057311860468e-10,1.0,2193.0,0.0,2.0,0.0,3.725290298462e-09,1.0,36390.0,4.0
1,22,1,16,11,59,44.0,0.0004558861255646,-9.777068044059e-12,0.0,19.0,-63.9375,4.210175370703e-09,-0.07036512344697,-3.29315662384e-06,0.01126284315251,9.555369615555e-07,5153.670993805,43184.0,-3.725290298462e-09,-1.408593074287,1.657754182816e-07,0.9863977927074,377.15625,0.8821654691156,-8.358562453391e-09,-1.09290266664e-10,1.0,2193.0,0.0,2.0,0.0,5.122274160385e-09,19.0,36570.0,4.0
17,22,1,16,12,0,0.0,0.0005622059106827,5.229594535194e-12,0.0,109.0,123.125,3.843731535418e-09,2.133135738603,6.258487701416e-06,0.01372083334718,3.7532299757e-06,5153.743394852,43200.0,1.750886440277e-07,-2.406773196038,-8.940696716309e-08,0.980250866949,311.71875,-1.508065852425,-7.707106746217e-09,2.628680923683e-10,1.0,2193.0,0.0,2.8,0.0,-1.117587089539e-08,109.0,37170.0,4.0
23,22,1,16,12,0,0.0,1.063849776983e-05,-3.865352482535e-12,0.0,96.0,-112.65625,4.149815713624e-09,-0.7267328165274,-5.859881639481e-06,0.001955804880708,9.313225746155e-06,5153.703702927,43200.0,7.450580596924e-09,-0.4005994756961,-3.539025783539e-08,0.9674400128683,203.1875,2.913400229877,-7.748894201118e-09,8.893227581483e-11,1.0,2193.0,0.0,2.0,0.0,-8.381903171539e-09,352.0,37380.0,4.0
17,22,1,16,11,59,44.0,0.0005622073076665,5.229594535194e-12,0.0,1.0,123.125,3.843374377684e-09,2.130801731805,6.258487701416e-06,0.0137208327651,3.7532299757e-06,5153.743392944,43184.0,1.750886440277e-07,-2.406773076079,-8.940696716309e-08,0.9802508728006,311.71875,-1.508065526194,-7.707106746217e-09,2.628680923683e-10,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,1.0,37470.0,4.0
10,22,1,16,12,0,0.0,-0.0002949954941869,-9.663381206337e-12,0.0,31.0,-122.3125,3.929449391625e-09,-2.076720606972,-6.465241312981e-06,0.007434296421707,9.927898645401e-06,5153.68800354,43200.0,5.587935447693e-08,-0.375906831697,-6.705522537231e-08,0.9724051407373,191.5,-2.536055649606,-7.591744798072e-09,1.964367538078e-10,1.0,2193.0,0.0,2.0,0.0,2.328306436539e-09,31.0,39750.0,4.0
19,22,1,16,12,0,0.0,0.0001062918454409,5.002220859751e-12,0.0,13.0,117.28125,3.996595045654e-09,-1.75208321691,6.398186087608e-06,0.008933588396758,3.963708877563e-06,5153.679883957,43200.0,-1.490116119385e-07,-2.361855153685,1.769512891769e-07,0.9789469212515,313.90625,1.997293421391,-7.968903365383e-09,3.29656588663e-10,1.0,2193.0,0.0,2.0,0.0,-1.583248376846e-08,13.0,40800.0,4.0
24,22,1,16,12,0,0.0,0.0002771303988993,-1.136868377216e-13,0.0,104.0,-7.53125,5.612019477423e-09,0.2367043189307,-2.495944499969e-07,0.01227872644085,5.060806870461e-06,5153.68873024,43200.0,-3.725290298462e-08,1.644890814636,1.732259988785e-07,0.9339731461076,265.46875,0.8011917157994,-8.633216750988e-09,-3.364425856127e-10,1.0,2193.0,0.0,2.0,0.0,2.328306436539e-09,104.0,43110.0,4.0
7,22,1,16,14,0,0.0,0.0003022919408977,3.637978807092e-12,0.0,96.0,-5.28125,5.230217859567e-09,0.3198869015334,-1.043081283569e-07,0.01543987751938,5.379319190979e-06,5153.692420959,50400.0,-8.754432201385e-08,1.727103208987,1.899898052216e-07,0.9505177928356,269.71875,-2.295631981418,-8.459995249903e-09,-4.293035965037e-10,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,96.0,43200.0,4.0
8,22,1,16,14,0,0.0,-5.239387974143e-05,-1.591615728103e-12,0.0,36.0,138.28125,4.194460430399e-09,-3.003039634026,7.202848792076e-06,0.007131156511605,4.55416738987e-06,5153.71317482,50400.0,-4.097819328308e-08,-2.488273086379,-5.029141902924e-08,0.965231786304,297.1875,0.08028695862838,-7.996047353182e-09,2.810831368123e-10,1.0,2193.0,0.0,2.0,0.0,5.122274160385e-09,36.0,43230.0,4.0
10,22,1,16,14,0,0.0,-0.00029506534338,-9.663381206337e-12,0.0,32.0,-104.3125,4.03623955415e-09,-1.026951741234,-5.392357707024e-06,0.007434659986757,9.253621101379e-06,5153.682378769,50400.0,1.825392246246e-07,-0.3759611761778,3.725290298462e-08,0.9724059877668,204.28125,-2.535654340455,-7.691034648178e-09,1.082187934614e-10,1.0,2193.0,0.0,2.0,0.0,2.328306436539e-09,32.0,43290.0,4.0
13,22,1,16,14,0,0.0,0.0002462789416313,6.025402399246e-12,0.0,66.0,11.34375,4.52483133453e-09,2.665708711525,5.271285772324e-07,0.005793275660835,7.657334208488e-06,5153.669805527,50400.0,-3.725290298462e-09,0.8072085939923,-1.024454832077e-07,0.968399853901,235.40625,0.9701105742108,-7.699606433799e-09,5.132356640398e-10,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,66.0,43320.0,4.0
14,22,1,16,14,0,0.0,-7.143709808588e-05,-5.343281372916e-12,0.0,224.0,61.9375,4.319822795102e-09,-0.2997019543265,3.02866101265e-06,0.001331114210188,1.112185418606e-05,5153.649877548,50400.0,5.40167093277e-08,2.808709329743,-2.793967723846e-08,0.9544250875673,164.125,3.036502596259,-7.760323248613e-09,-5.635949045614e-10,1.0,2193.0,0.0,2.0,0.0,-7.916241884232e-09,736.0,43350.0,4.0
15,22,1,16,14,0,0.0,-9.11015085876e-05,2.84217094304e-12,0.0,20.0,-4.0,5.22700343996e-09,2.266771905131,-3.594905138016e-07,0.01392321265303,8.853152394295e-06,5153.725358963,50400.0,1.303851604462e-08,0.5495896067617,-3.185123205185e-07,0.9299612044569,191.71875,1.070299697981,-7.966046103509e-09,5.825242644738e-10,1.0,2193.0,0.0,2.0,0.0,-1.071020960808e-08,20.0,43380.0,4.0
17,22,1,16,13,59,44.0,0.0005622450262308,5.229594535194e-12,0.0,2.0,136.5,3.878375835635e-09,-3.102336311937,7.102265954018e-06,0.01372019003611,3.8743019104e-06,5153.745464325,50384.0,1.564621925354e-07,-2.406828532378,-1.676380634308e-08,0.980252758502,314.5625,-1.507980858347,-7.69460622552e-09,2.792973481413e-10,1.0,2193.0,0.0,2.0,0.0,-1.117587089539e-08,2.0,43410.0,4.0
19,22,1,16,14,0,0.0,0.00010632770136,5.002220859751e-12,0.0,14.0,119.6875,3.991594837375e-09,-0.7018750866118,6.288290023804e-06,0.008933681529015,4.030764102936e-06,5153.680492401,50400.0,-1.844018697739e-07,-2.361913508024,-5.587935447693e-09,0.9789491214803,314.25,1.997258696104,-8.081765209389e-09,3.725155167665e-10,1.0,2193.0,0.0,2.0,0.0,-1.583248376846e-08,14.0,43440.0,4.0
21,22,1,16,14,0,0.0,0.0001562261022627,7.958078640513e-13,0.0,85.0,-53.40625,4.525545649999e-09,-2.939456293045,-2.507120370865e-06,0.0245259309886,-8.996576070786e-07,5153.599887848,50400.0,4.470348358154e-08,-1.498781701771,3.688037395477e-07,0.9589763866329,389.40625,-1.025728535448,-8.07676500111e-09,1.678641350722e-11,1.0,2193.0,0.0,2.0,0.0,-1.024454832077e-08,85.0,43470.0,4.0
24,22,1,16,14,0,0.0,0.0002771294675767,-1.136868377216e-13,0.0,179.0,-7.25,5.664164506616e-09,1.286895198499,-2.793967723846e-07,0.0122786097927,5.278736352921e-06,5153.688388824,50400.0,-1.6950070858e-07,1.644828773743,1.583248376846e-07,0.9339705918526,266.6875,0.8011806795455,-8.59428655796e-09,-3.367997433469e-10,1.0,2193.0,0.0,2.0,0.0,2.328306436539e-09,179.0,43530.0,4.0
30,22,1,16,14,0,0.0,-0.0005071237683296,-2.614797267597e-12,0.0,2.0,-9.59375,5.499157633417e-09,0.3340652138999,-5.308538675308e-07,0.005424466799013,5.071982741356e-06,5153.582252502,50400.0,1.862645149231e-08,1.74070827983,3.166496753693e-08,0.935693622618,264.1875,-2.751470519643,-8.459280934434e-09,-4.057311860468e-10,1.0,2193.0,0.0,2.0,0.0,3.725290298462e-09,2.0,43590.0,4.0
1,22,1,16,14,0,0.0,0.0004558153450489,-9.777068044059e-12,0.0,20.0,-61.84375,4.136958035193e-09,0.9821268852984,-3.304332494736e-06,0.01126337971073,1.044943928719e-06,5153.672124863,50400.0,-1.210719347e-07,-1.408652699902,9.685754776001e-08,0.9863966808896,373.59375,0.8821865380618,-8.317489313958e-09,-2.057228548969e-10,1.0,2193.0,0.0,2.0,0.0,5.122274160385e-09,20.0,43650.0,4.0
6,22,1,16,14,0,0.0,0.0001726071350276,1.1027623259e-11,0.0,8.0,-60.65625,4.028382083998e-09,1.34880768954,-3.121793270111e-06,0.002636346034706,4.563480615616e-07,5153.653320312,50400.0,4.284083843231e-08,-1.416924018241,-1.676380634308e-08,0.9857800360496,382.375,-0.9984215705288,-8.140339077797e-09,-7.678891285216e-11,1.0,2193.0,0.0,2.0,0.0,4.19095158577e-09,8.0,45780.0,4.0
3,22,1,16,14,0,0.0,-8.062925189734e-05,-1.512034941697e-11,0.0,38.0,-122.1875,4.049811548049e-09,-0.1850261189662,-6.387010216713e-06,0.003867794759572,9.864568710327e-06,5153.705858231,50400.0,2.235174179077e-08,-0.3731648828781,3.352761268616e-08,0.9725731568787,200.15625,0.9754731140164,-7.768180718765e-09,1.246480492344e-10,1.0,2193.0,0.0,2.0,0.0,1.862645149231e-09,38.0,46740.0,4.0
12,22,1,16,14,0,0.0,-0.0001566940918565,-5.684341886081e-12,0.0,92.0,57.4375,4.06945522343e-09,-0.3445423215821,3.019347786903e-06,0.008583410759456,1.05295330286e-05,5153.622173309,50400.0,-5.029141902924e-08,2.839508575627,1.601874828339e-07,0.9710306063167,183.1875,1.237796035333,-7.750679989789e-09,-4.003738200338e-10,1.0,2193.0,0.0,2.0,0.0,-1.257285475731e-08,92.0,49020.0,4.0
32,22,1,16,14,0,0.0,-5.147838965058e-05,-6.139089236967e-12,0.0,78.0,6.78125,4.70269588616e-09,-2.394164489441,3.781169652939e-07,0.00541933614295,8.277595043182e-06,5153.760063171,50400.0,7.450580596924e-08,0.6659136855893,-5.960464477539e-08,0.9579035088461,217.46875,-2.373637327659,-7.853898574972e-09,6.000249934494e-10,1.0,2193.0,0.0,2.0,0.0,4.656612873077e-10,78.0,49920.0,4.0
3,22,1,16,16,0,0.0,-8.073775097728e-05,-1.512034941697e-11,0.0,60.0,-117.875,3.949807382475e-09,0.8652154287698,-6.327405571938e-06,0.003867879277095,9.423121809959e-06,5153.705791473,57600.0,-4.097819328308e-08,-0.3732204269517,1.676380634308e-08,0.9725739029669,202.65625,0.9753885017605,-7.743536835105e-09,7.786038605475e-11,1.0,2193.0,0.0,2.0,0.0,1.862645149231e-09,60.0,50400.0,4.0
